movieid,title,genre,img_path
3017,creepshow 2,['Horror'],../dataset/posters/3017.jpg
2414,young sherlock holmes,"['Action', 'Adventure', 'Mystery']",../dataset/posters/2414.jpg
2820,hamlet,['Drama'],../dataset/posters/2820.jpg
2325,orgazmo,['Comedy'],../dataset/posters/2325.jpg
965,the 39 steps,['Thriller'],../dataset/posters/965.jpg
1899,passion in the desert,"['Adventure', 'Drama']",../dataset/posters/1899.jpg
3771,the golden voyage of sinbad,"['Action', 'Adventure']",../dataset/posters/3771.jpg
3228,wirey spindell,['Comedy'],../dataset/posters/3228.jpg
1544,the lost world: jurassic park,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",../dataset/posters/1544.jpg
249,immortal beloved,"['Drama', 'Romance']",../dataset/posters/249.jpg
937,love in the afternoon,"['Comedy', 'Romance']",../dataset/posters/937.jpg
2708,an autumn tale,['Romance'],../dataset/posters/2708.jpg
3053,the messenger: the story of joan of arc,"['Drama', 'War']",../dataset/posters/3053.jpg
2378,police academy,['Comedy'],../dataset/posters/2378.jpg
2296,a night at the roxbury,['Comedy'],../dataset/posters/2296.jpg
134,sonic outlaws,['Documentary'],../dataset/posters/134.jpg
2657,the rocky horror picture show,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']",../dataset/posters/2657.jpg
2442,hilary and jackie,['Drama'],../dataset/posters/2442.jpg
989,schlafes bruder,['Drama'],../dataset/posters/989.jpg
3817,the other side of sunday,"['Comedy', 'Drama']",../dataset/posters/3817.jpg
344,ace ventura: pet detective,['Comedy'],../dataset/posters/344.jpg
2079,kidnapped,"[""Children's"", 'Drama']",../dataset/posters/2079.jpg
1198,raiders of the lost ark,"['Action', 'Adventure']",../dataset/posters/1198.jpg
49,when night is falling,"['Drama', 'Romance']",../dataset/posters/49.jpg
120,race the sun,['Drama'],../dataset/posters/120.jpg
1367,101 dalmatians,"[""Children's"", 'Comedy']",../dataset/posters/1367.jpg
402,open season,['Comedy'],../dataset/posters/402.jpg
1425,fierce creatures,['Comedy'],../dataset/posters/1425.jpg
3057,where's marlowe?,['Comedy'],../dataset/posters/3057.jpg
3447,the good earth,['Drama'],../dataset/posters/3447.jpg
2423,christmas vacation,['Comedy'],../dataset/posters/2423.jpg
2343,the naked man,['Drama'],../dataset/posters/2343.jpg
104,happy gilmore,['Comedy'],../dataset/posters/104.jpg
93,vampire in brooklyn,"['Comedy', 'Romance']",../dataset/posters/93.jpg
2807,universal soldier: the return,"['Action', 'Sci-Fi']",../dataset/posters/2807.jpg
2140,the dark crystal,"[""Children's"", 'Fantasy', 'Sci-Fi']",../dataset/posters/2140.jpg
2477,firewalker,['Adventure'],../dataset/posters/2477.jpg
3638,moonraker,"['Action', 'Romance', 'Sci-Fi']",../dataset/posters/3638.jpg
3198,papillon,['Drama'],../dataset/posters/3198.jpg
1397,bastard out of carolina,['Drama'],../dataset/posters/1397.jpg
1259,stand by me,"['Adventure', 'Comedy', 'Drama']",../dataset/posters/1259.jpg
2029,billy's hollywood screen kiss,"['Comedy', 'Romance']",../dataset/posters/2029.jpg
2061,full tilt boogie,['Documentary'],../dataset/posters/2061.jpg
2930,return with honor,['Documentary'],../dataset/posters/2930.jpg
3714,clara's heart,['Drama'],../dataset/posters/3714.jpg
972,the last time i saw paris,['Drama'],../dataset/posters/972.jpg
3897,almost famous,"['Comedy', 'Drama']",../dataset/posters/3897.jpg
3602,g. i. blues,['Musical'],../dataset/posters/3602.jpg
401,mirage,"['Action', 'Thriller']",../dataset/posters/401.jpg
2537,beyond the poseidon adventure,['Adventure'],../dataset/posters/2537.jpg
2554,children of the damned,"['Horror', 'Sci-Fi', 'Thriller']",../dataset/posters/2554.jpg
1285,heathers,['Comedy'],../dataset/posters/1285.jpg
255,the jerky boys,['Comedy'],../dataset/posters/255.jpg
3743,boys and girls,"['Comedy', 'Romance']",../dataset/posters/3743.jpg
3552,caddyshack,['Comedy'],../dataset/posters/3552.jpg
931,spellbound,"['Mystery', 'Romance', 'Thriller']",../dataset/posters/931.jpg
682,tigrero: a film that was never made,"['Documentary', 'Drama']",../dataset/posters/682.jpg
1890,little boy blue,['Drama'],../dataset/posters/1890.jpg
1250,the bridge on the river kwai,"['Drama', 'War']",../dataset/posters/1250.jpg
3626,8 1/2 women,['Comedy'],../dataset/posters/3626.jpg
3757,asylum,['Horror'],../dataset/posters/3757.jpg
2181,marnie,['Thriller'],../dataset/posters/2181.jpg
500,mrs. doubtfire,['Comedy'],../dataset/posters/500.jpg
3286,snow day,['Comedy'],../dataset/posters/3286.jpg
2796,funny farm,['Comedy'],../dataset/posters/2796.jpg
468,"the englishman who went up a hill, but came down a mountain","['Comedy', 'Romance']",../dataset/posters/468.jpg
462,a good man in africa,"['Action', 'Adventure']",../dataset/posters/462.jpg
542,son in law,['Comedy'],../dataset/posters/542.jpg
1218,the killer,"['Action', 'Thriller']",../dataset/posters/1218.jpg
2209,young and innocent,"['Crime', 'Thriller']",../dataset/posters/2209.jpg
557,mamma roma,['Drama'],../dataset/posters/557.jpg
3199,pal joey,"['Comedy', 'Musical', 'Romance']",../dataset/posters/3199.jpg
1419,walkabout,['Drama'],../dataset/posters/1419.jpg
1011,herbie rides again,"['Adventure', ""Children's"", 'Comedy']",../dataset/posters/1011.jpg
1879,the hanging garden,['Drama'],../dataset/posters/1879.jpg
928,rebecca,"['Romance', 'Thriller']",../dataset/posters/928.jpg
3138,stealing home,['Drama'],../dataset/posters/3138.jpg
3810,white sands,"['Drama', 'Thriller']",../dataset/posters/3810.jpg
3708,firestarter,"['Horror', 'Thriller']",../dataset/posters/3708.jpg
2190,why do fools fall in love?,['Drama'],../dataset/posters/2190.jpg
680,alphaville,['Sci-Fi'],../dataset/posters/680.jpg
789,"i, worst of all",['Drama'],../dataset/posters/789.jpg
1026,so dear to my heart,"[""Children's"", 'Drama']",../dataset/posters/1026.jpg
3272,bad lieutenant,"['Crime', 'Drama']",../dataset/posters/3272.jpg
637,sgt. bilko,['Comedy'],../dataset/posters/637.jpg
1106,the leopard son,['Documentary'],../dataset/posters/1106.jpg
3166,brenda starr,['Adventure'],../dataset/posters/3166.jpg
939,the reluctant debutante,"['Comedy', 'Drama']",../dataset/posters/939.jpg
1102,american strays,['Action'],../dataset/posters/1102.jpg
714,dead man,['Western'],../dataset/posters/714.jpg
917,the little princess,"[""Children's"", 'Drama']",../dataset/posters/917.jpg
3917,hellraiser,['Horror'],../dataset/posters/3917.jpg
1176,the double life of veronique,['Drama'],../dataset/posters/1176.jpg
1186,"sex, lies, and videotape",['Drama'],../dataset/posters/1186.jpg
2178,frenzy,['Thriller'],../dataset/posters/2178.jpg
377,speed,"['Action', 'Romance', 'Thriller']",../dataset/posters/377.jpg
2545,relax... it's just sex,['Comedy'],../dataset/posters/2545.jpg
769,marlene dietrich: shadow and light,['Documentary'],../dataset/posters/769.jpg
1584,contact,"['Drama', 'Sci-Fi']",../dataset/posters/1584.jpg
2258,master ninja i,['Action'],../dataset/posters/2258.jpg
979,nothing personal,"['Drama', 'War']",../dataset/posters/979.jpg
1662,gang related,['Crime'],../dataset/posters/1662.jpg
3746,butterfly,"['Drama', 'War']",../dataset/posters/3746.jpg
2198,modulations,['Documentary'],../dataset/posters/2198.jpg
3386,jfk,"['Drama', 'Mystery']",../dataset/posters/3386.jpg
1687,the jackal,"['Action', 'Thriller']",../dataset/posters/1687.jpg
1701,deconstructing harry,"['Comedy', 'Drama']",../dataset/posters/1701.jpg
2686,the red violin,"['Drama', 'Mystery']",../dataset/posters/2686.jpg
1185,my left foot,['Drama'],../dataset/posters/1185.jpg
675,hostile intentions,"['Action', 'Drama', 'Thriller']",../dataset/posters/675.jpg
3676,eraserhead,"['Drama', 'Horror']",../dataset/posters/3676.jpg
3560,phantom love,['Drama'],../dataset/posters/3560.jpg
1466,donnie brasco,"['Crime', 'Drama']",../dataset/posters/1466.jpg
511,the program,"['Action', 'Drama']",../dataset/posters/511.jpg
1271,fried green tomatoes,['Drama'],../dataset/posters/1271.jpg
2673,eternity and a day,['Drama'],../dataset/posters/2673.jpg
1000,curdled,['Crime'],../dataset/posters/1000.jpg
2471,crocodile dundee ii,"['Adventure', 'Comedy']",../dataset/posters/2471.jpg
1063,johns,['Drama'],../dataset/posters/1063.jpg
3522,sacco and vanzetti,['Drama'],../dataset/posters/3522.jpg
2754,deadtime stories,['Horror'],../dataset/posters/2754.jpg
1682,the truman show,['Drama'],../dataset/posters/1682.jpg
3876,jerry & tom,['Drama'],../dataset/posters/3876.jpg
160,congo,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",../dataset/posters/160.jpg
1841,the gingerbread man,"['Drama', 'Thriller']",../dataset/posters/1841.jpg
145,bad boys,['Action'],../dataset/posters/145.jpg
186,nine months,['Comedy'],../dataset/posters/186.jpg
1344,cape fear,"['Film-Noir', 'Thriller']",../dataset/posters/1344.jpg
418,being human,['Drama'],../dataset/posters/418.jpg
1093,the doors,"['Drama', 'Musical']",../dataset/posters/1093.jpg
652,"301, 302",['Mystery'],../dataset/posters/652.jpg
1,toy story,"['Animation', ""Children's"", 'Comedy']",../dataset/posters/1.jpg
293,the professional,"['Crime', 'Drama', 'Romance', 'Thriller']",../dataset/posters/293.jpg
2631,frogs for snakes,"['Comedy', 'Film-Noir', 'Thriller']",../dataset/posters/2631.jpg
2786,haunted honeymoon,['Comedy'],../dataset/posters/2786.jpg
1028,mary poppins,"[""Children's"", 'Comedy', 'Musical']",../dataset/posters/1028.jpg
1174,grosse fatigue,['Comedy'],../dataset/posters/1174.jpg
3281,the brandon teena story,['Documentary'],../dataset/posters/3281.jpg
47,seven,"['Crime', 'Thriller']",../dataset/posters/47.jpg
1824,homegrown,"['Comedy', 'Thriller']",../dataset/posters/1824.jpg
1035,the sound of music,['Musical'],../dataset/posters/1035.jpg
276,milk money,"['Comedy', 'Romance']",../dataset/posters/276.jpg
2418,nothing in common,['Comedy'],../dataset/posters/2418.jpg
3495,roadside prophets,"['Comedy', 'Drama']",../dataset/posters/3495.jpg
1417,the portrait of a lady,['Drama'],../dataset/posters/1417.jpg
684,windows,['Drama'],../dataset/posters/684.jpg
3644,dark command,['Western'],../dataset/posters/3644.jpg
3075,repulsion,['Thriller'],../dataset/posters/3075.jpg
3523,taffin,"['Action', 'Thriller']",../dataset/posters/3523.jpg
1624,a thousand acres,['Drama'],../dataset/posters/1624.jpg
2580,go,['Crime'],../dataset/posters/2580.jpg
582,metisse,['Comedy'],../dataset/posters/582.jpg
286,nemesis 2: nebula,"['Action', 'Sci-Fi', 'Thriller']",../dataset/posters/286.jpg
75,big bully,"['Comedy', 'Drama']",../dataset/posters/75.jpg
1051,trees lounge,['Drama'],../dataset/posters/1051.jpg
2151,the gods must be crazy ii,['Comedy'],../dataset/posters/2151.jpg
1054,get on the bus,['Drama'],../dataset/posters/1054.jpg
3339,cross of iron,['War'],../dataset/posters/3339.jpg
1126,drop dead fred,"['Comedy', 'Fantasy']",../dataset/posters/1126.jpg
1275,highlander,"['Action', 'Adventure']",../dataset/posters/1275.jpg
1871,a friend of the deceased,"['Comedy', 'Drama']",../dataset/posters/1871.jpg
408,8 seconds,['Drama'],../dataset/posters/408.jpg
1693,amistad,['Drama'],../dataset/posters/1693.jpg
1769,the replacement killers,"['Action', 'Thriller']",../dataset/posters/1769.jpg
2223,the farmer's wife,['Comedy'],../dataset/posters/2223.jpg
260,star wars: episode iv - a new hope,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",../dataset/posters/260.jpg
1142,get over it,['Drama'],../dataset/posters/1142.jpg
3012,battling butler,['Comedy'],../dataset/posters/3012.jpg
2161,the neverending story,"['Adventure', ""Children's"", 'Fantasy']",../dataset/posters/2161.jpg
1489,cats don't dance,"['Animation', ""Children's"", 'Musical']",../dataset/posters/1489.jpg
2583,cookie's fortune,['Mystery'],../dataset/posters/2583.jpg
534,shadowlands,"['Drama', 'Romance']",../dataset/posters/534.jpg
2784,the masque of the red death,['Horror'],../dataset/posters/2784.jpg
1436,falling in love again,['Comedy'],../dataset/posters/1436.jpg
3939,the slumber party massacre ii,['Horror'],../dataset/posters/3939.jpg
2678,desert blue,['Drama'],../dataset/posters/2678.jpg
1335,blood beach,"['Action', 'Horror']",../dataset/posters/1335.jpg
506,orlando,['Drama'],../dataset/posters/506.jpg
2340,meet joe black,['Romance'],../dataset/posters/2340.jpg
212,bushwhacked,['Comedy'],../dataset/posters/212.jpg
1245,miller's crossing,['Drama'],../dataset/posters/1245.jpg
2199,phoenix,"['Crime', 'Drama']",../dataset/posters/2199.jpg
2723,mystery men,"['Action', 'Adventure', 'Comedy']",../dataset/posters/2723.jpg
357,four weddings and a funeral,"['Comedy', 'Romance']",../dataset/posters/357.jpg
3841,air america,"['Action', 'Comedy']",../dataset/posters/3841.jpg
1986,halloween 5: the revenge of michael myers,['Horror'],../dataset/posters/1986.jpg
1495,turbo: a power rangers movie,"['Action', 'Adventure', ""Children's""]",../dataset/posters/1495.jpg
1355,nightwatch,"['Horror', 'Thriller']",../dataset/posters/1355.jpg
1970,a nightmare on elm street 3: dream warriors,['Horror'],../dataset/posters/1970.jpg
1611,my own private idaho,['Drama'],../dataset/posters/1611.jpg
1399,marvin's room,['Drama'],../dataset/posters/1399.jpg
1277,cyrano de bergerac,"['Action', 'Drama', 'Romance']",../dataset/posters/1277.jpg
2550,the haunting,"['Horror', 'Thriller']",../dataset/posters/2550.jpg
2653,son of dracula,['Horror'],../dataset/posters/2653.jpg
116,anne frank remembered,['Documentary'],../dataset/posters/116.jpg
2986,robocop 2,"['Action', 'Crime', 'Sci-Fi']",../dataset/posters/2986.jpg
529,searching for bobby fischer,['Drama'],../dataset/posters/529.jpg
1391,mars attacks!,"['Action', 'Comedy', 'Sci-Fi', 'War']",../dataset/posters/1391.jpg
1023,winnie the pooh and the blustery day,"['Animation', ""Children's""]",../dataset/posters/1023.jpg
1612,"kiss me, guido",['Comedy'],../dataset/posters/1612.jpg
1907,mulan,"['Animation', ""Children's""]",../dataset/posters/1907.jpg
2586,"goodbye, lover","['Comedy', 'Crime', 'Thriller']",../dataset/posters/2586.jpg
2613,night of the comet,"['Action', 'Horror', 'Sci-Fi']",../dataset/posters/2613.jpg
2498,my favorite martian,"['Comedy', 'Sci-Fi']",../dataset/posters/2498.jpg
790,an unforgettable summer,['Drama'],../dataset/posters/790.jpg
2322,soldier,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",../dataset/posters/2322.jpg
303,the quick and the dead,"['Action', 'Adventure', 'Western']",../dataset/posters/303.jpg
2021,dune,"['Fantasy', 'Sci-Fi']",../dataset/posters/2021.jpg
1421,grateful dead,['Documentary'],../dataset/posters/1421.jpg
3770,dreamscape,"['Adventure', 'Crime', 'Sci-Fi', 'Thriller']",../dataset/posters/3770.jpg
819,stefano quantestorie,"['Comedy', 'Drama']",../dataset/posters/819.jpg
1908,resurrection man,"['Drama', 'Thriller']",../dataset/posters/1908.jpg
2348,sid and nancy,['Drama'],../dataset/posters/2348.jpg
2374,gung ho,"['Comedy', 'Drama']",../dataset/posters/2374.jpg
3042,meatballs iii,['Comedy'],../dataset/posters/3042.jpg
3324,drowning mona,['Comedy'],../dataset/posters/3324.jpg
641,"little indian, big city",['Comedy'],../dataset/posters/641.jpg
488,m. butterfly,['Drama'],../dataset/posters/488.jpg
1950,in the heat of the night,"['Drama', 'Mystery']",../dataset/posters/1950.jpg
3827,space cowboys,"['Action', 'Sci-Fi']",../dataset/posters/3827.jpg
3365,the searchers,['Western'],../dataset/posters/3365.jpg
1183,the english patient,"['Drama', 'Romance', 'War']",../dataset/posters/1183.jpg
79,the juror,"['Drama', 'Thriller']",../dataset/posters/79.jpg
625,asfour stah,['Drama'],../dataset/posters/625.jpg
2246,stars and bars,['Comedy'],../dataset/posters/2246.jpg
2287,them!,"['Sci-Fi', 'Thriller', 'War']",../dataset/posters/2287.jpg
1420,message to love: the isle of wight festival,['Documentary'],../dataset/posters/1420.jpg
2148,house,"['Comedy', 'Horror']",../dataset/posters/2148.jpg
2560,ravenous,"['Drama', 'Horror']",../dataset/posters/2560.jpg
537,sirens,"['Comedy', 'Drama']",../dataset/posters/537.jpg
1293,gandhi,['Drama'],../dataset/posters/1293.jpg
1042,that thing you do!,['Comedy'],../dataset/posters/1042.jpg
566,naked in new york,"['Comedy', 'Romance']",../dataset/posters/566.jpg
1068,crossfire,"['Crime', 'Film-Noir']",../dataset/posters/1068.jpg
27,now and then,['Drama'],../dataset/posters/27.jpg
1134,johnny 100 pesos,"['Action', 'Drama']",../dataset/posters/1134.jpg
2729,lolita,['Drama'],../dataset/posters/2729.jpg
1251,8 1/2,['Drama'],../dataset/posters/1251.jpg
2847,only angels have wings,['Drama'],../dataset/posters/2847.jpg
63,don't be a menace to south central while drinking your juice in the hood,['Comedy'],../dataset/posters/63.jpg
999,2 days in the valley,['Crime'],../dataset/posters/999.jpg
2915,risky business,['Comedy'],../dataset/posters/2915.jpg
1019,"20,000 leagues under the sea","['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",../dataset/posters/1019.jpg
2938,man facing southeast,['Drama'],../dataset/posters/2938.jpg
1085,the old man and the sea,"['Adventure', 'Drama']",../dataset/posters/1085.jpg
2671,notting hill,"['Comedy', 'Romance']",../dataset/posters/2671.jpg
3700,the brother from another planet,"['Drama', 'Sci-Fi']",../dataset/posters/3700.jpg
3830,psycho beach party,"['Comedy', 'Horror', 'Thriller']",../dataset/posters/3830.jpg
1175,delicatessen,"['Comedy', 'Sci-Fi']",../dataset/posters/1175.jpg
2700,"south park: bigger, longer and uncut","['Animation', 'Comedy']",../dataset/posters/2700.jpg
1774,mass transit,"['Comedy', 'Drama']",../dataset/posters/1774.jpg
3291,trois,['Thriller'],../dataset/posters/3291.jpg
2953,home alone 2: lost in new york,"[""Children's"", 'Comedy']",../dataset/posters/2953.jpg
911,charade,"['Comedy', 'Mystery', 'Romance', 'Thriller']",../dataset/posters/911.jpg
1230,annie hall,"['Comedy', 'Romance']",../dataset/posters/1230.jpg
251,the hunted,['Action'],../dataset/posters/251.jpg
881,first kid,"[""Children's"", 'Comedy']",../dataset/posters/881.jpg
3351,two thousand maniacs!,['Horror'],../dataset/posters/3351.jpg
3442,band of the hand,['Action'],../dataset/posters/3442.jpg
1112,palookaville,"['Action', 'Drama']",../dataset/posters/1112.jpg
2598,pushing tin,['Comedy'],../dataset/posters/2598.jpg
2825,rosie,['Drama'],../dataset/posters/2825.jpg
3289,not one less,['Drama'],../dataset/posters/3289.jpg
1548,the war at home,['Drama'],../dataset/posters/1548.jpg
2468,jumpin' jack flash,"['Action', 'Comedy', 'Romance', 'Thriller']",../dataset/posters/2468.jpg
1730,kundun,['Drama'],../dataset/posters/1730.jpg
2018,bambi,"['Animation', ""Children's""]",../dataset/posters/2018.jpg
1255,bad taste,"['Comedy', 'Horror']",../dataset/posters/1255.jpg
581,the celluloid closet,['Documentary'],../dataset/posters/581.jpg
617,the flower of my secret,['Drama'],../dataset/posters/617.jpg
781,stealing beauty,['Drama'],../dataset/posters/781.jpg
849,escape from l.a.,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",../dataset/posters/849.jpg
1326,amityville ii: the possession,['Horror'],../dataset/posters/1326.jpg
2385,home fries,"['Comedy', 'Romance']",../dataset/posters/2385.jpg
1484,the daytrippers,['Mystery'],../dataset/posters/1484.jpg
2480,dry cleaning,['Drama'],../dataset/posters/2480.jpg
2293,shadrach,['Drama'],../dataset/posters/2293.jpg
2192,see the sea,['Drama'],../dataset/posters/2192.jpg
369,mrs. parker and the vicious circle,['Drama'],../dataset/posters/369.jpg
2202,lifeboat,"['Drama', 'Thriller', 'War']",../dataset/posters/2202.jpg
1303,the man who would be king,['Adventure'],../dataset/posters/1303.jpg
664,faithful,['Comedy'],../dataset/posters/664.jpg
3863,the cell,"['Sci-Fi', 'Thriller']",../dataset/posters/3863.jpg
1532,sprung,['Comedy'],../dataset/posters/1532.jpg
1843,slappy and the stinkers,"[""Children's"", 'Comedy']",../dataset/posters/1843.jpg
1711,midnight in the garden of good and evil,"['Comedy', 'Crime', 'Drama', 'Mystery']",../dataset/posters/1711.jpg
3662,puppet master iii: toulon's revenge,"['Horror', 'Sci-Fi', 'Thriller']",../dataset/posters/3662.jpg
248,houseguest,['Comedy'],../dataset/posters/248.jpg
2994,the city,['Drama'],../dataset/posters/2994.jpg
2674,the loss of sexual innocence,['Drama'],../dataset/posters/2674.jpg
2859,stop making sense,['Documentary'],../dataset/posters/2859.jpg
2294,antz,"['Animation', ""Children's""]",../dataset/posters/2294.jpg
2014,freaky friday,"[""Children's"", 'Comedy']",../dataset/posters/2014.jpg
2304,love is the devil,['Drama'],../dataset/posters/2304.jpg
2974,bats,"['Horror', 'Thriller']",../dataset/posters/2974.jpg
2574,the out-of-towners,['Comedy'],../dataset/posters/2574.jpg
3656,lured,['Crime'],../dataset/posters/3656.jpg
2474,the color of money,['Drama'],../dataset/posters/2474.jpg
2968,time bandits,"['Adventure', 'Fantasy', 'Sci-Fi']",../dataset/posters/2968.jpg
3223,a zed & two noughts,['Drama'],../dataset/posters/3223.jpg
463,guilty as sin,"['Crime', 'Drama', 'Thriller']",../dataset/posters/463.jpg
2999,man of the century,['Comedy'],../dataset/posters/2999.jpg
772,quartier mozart,['Comedy'],../dataset/posters/772.jpg
1053,normal life,"['Crime', 'Drama']",../dataset/posters/1053.jpg
832,ransom,"['Drama', 'Thriller']",../dataset/posters/832.jpg
1300,my life as a dog,['Drama'],../dataset/posters/1300.jpg
841,eyes without a face,['Horror'],../dataset/posters/841.jpg
3526,parenthood,"['Comedy', 'Drama']",../dataset/posters/3526.jpg
2356,celebrity,['Comedy'],../dataset/posters/2356.jpg
2603,nã´,['Drama'],../dataset/posters/2603.jpg
715,the horseman on the roof,['Drama'],../dataset/posters/715.jpg
1050,looking for richard,"['Documentary', 'Drama']",../dataset/posters/1050.jpg
2511,the long goodbye,['Crime'],../dataset/posters/2511.jpg
1099,a christmas carol,['Drama'],../dataset/posters/1099.jpg
2495,the fantastic planet,"['Animation', 'Sci-Fi']",../dataset/posters/2495.jpg
3931,the giant gila monster,"['Horror', 'Sci-Fi']",../dataset/posters/3931.jpg
3126,the end of the affair,['Drama'],../dataset/posters/3126.jpg
14,nixon,['Drama'],../dataset/posters/14.jpg
1456,the pest,['Comedy'],../dataset/posters/1456.jpg
1520,commandments,['Romance'],../dataset/posters/1520.jpg
1219,psycho,"['Horror', 'Thriller']",../dataset/posters/1219.jpg
435,coneheads,"['Comedy', 'Sci-Fi']",../dataset/posters/435.jpg
3464,solar crisis,"['Sci-Fi', 'Thriller']",../dataset/posters/3464.jpg
3024,piranha,"['Horror', 'Sci-Fi']",../dataset/posters/3024.jpg
941,the mark of zorro,['Adventure'],../dataset/posters/941.jpg
1614,in & out,['Comedy'],../dataset/posters/1614.jpg
1502,kissed,['Romance'],../dataset/posters/1502.jpg
1825,the player's club,"['Action', 'Drama']",../dataset/posters/1825.jpg
1213,goodfellas,"['Crime', 'Drama']",../dataset/posters/1213.jpg
2038,the cat from outer space,"[""Children's"", 'Comedy', 'Sci-Fi']",../dataset/posters/2038.jpg
969,the african queen,"['Action', 'Adventure', 'Romance', 'War']",../dataset/posters/969.jpg
3950,tigerland,['Drama'],../dataset/posters/3950.jpg
3768,braddock: missing in action iii,"['Action', 'War']",../dataset/posters/3768.jpg
2687,tarzan,"['Animation', ""Children's""]",../dataset/posters/2687.jpg
2565,the king and i,['Musical'],../dataset/posters/2565.jpg
1268,pump up the volume,['Drama'],../dataset/posters/1268.jpg
3414,love is a many-splendored thing,['Romance'],../dataset/posters/3414.jpg
2531,battle for the planet of the apes,"['Action', 'Sci-Fi']",../dataset/posters/2531.jpg
3891,turn it up,"['Crime', 'Drama']",../dataset/posters/3891.jpg
1579,for ever mozart,['Drama'],../dataset/posters/1579.jpg
259,kiss of death,"['Crime', 'Drama', 'Thriller']",../dataset/posters/259.jpg
3528,the prince of tides,"['Drama', 'Romance']",../dataset/posters/3528.jpg
3398,the muppets take manhattan,"[""Children's"", 'Comedy']",../dataset/posters/3398.jpg
502,the next karate kid,"['Action', ""Children's""]",../dataset/posters/502.jpg
2746,little shop of horrors,"['Comedy', 'Horror', 'Musical']",../dataset/posters/2746.jpg
3407,the carriers are waiting,"['Comedy', 'Drama']",../dataset/posters/3407.jpg
3568,smiling fish and goat on fire,['Drama'],../dataset/posters/3568.jpg
146,the amazing panda adventure,"['Adventure', ""Children's""]",../dataset/posters/146.jpg
1919,madeline,"[""Children's"", 'Comedy']",../dataset/posters/1919.jpg
163,desperado,"['Action', 'Romance', 'Thriller']",../dataset/posters/163.jpg
2236,simon birch,['Drama'],../dataset/posters/2236.jpg
1257,better off dead...,['Comedy'],../dataset/posters/1257.jpg
2763,the thomas crown affair,"['Action', 'Thriller']",../dataset/posters/2763.jpg
2395,rushmore,['Comedy'],../dataset/posters/2395.jpg
2969,a man and a woman,"['Drama', 'Romance']",../dataset/posters/2969.jpg
1833,mercury rising,"['Action', 'Drama', 'Thriller']",../dataset/posters/1833.jpg
1458,touch,['Romance'],../dataset/posters/1458.jpg
642,roula,['Drama'],../dataset/posters/642.jpg
2872,excalibur,"['Action', 'Drama', 'Fantasy', 'Romance']",../dataset/posters/2872.jpg
2675,twice upon a yesterday,"['Comedy', 'Drama', 'Romance']",../dataset/posters/2675.jpg
3493,torso,['Horror'],../dataset/posters/3493.jpg
2891,"happy, texas",['Comedy'],../dataset/posters/2891.jpg
1976,friday the 13th part 3: 3d,['Horror'],../dataset/posters/1976.jpg
2285,if....,['Drama'],../dataset/posters/2285.jpg
901,funny face,"['Comedy', 'Musical']",../dataset/posters/901.jpg
1875,clockwatchers,['Comedy'],../dataset/posters/1875.jpg
661,james and the giant peach,"['Animation', ""Children's"", 'Musical']",../dataset/posters/661.jpg
1309,parallel sons,"['Drama', 'Romance']",../dataset/posters/1309.jpg
2139,the secret of nimh,"['Animation', ""Children's""]",../dataset/posters/2139.jpg
97,hate,['Drama'],../dataset/posters/97.jpg
3704,mad max beyond thunderdome,"['Action', 'Sci-Fi']",../dataset/posters/3704.jpg
3813,interiors,['Drama'],../dataset/posters/3813.jpg
868,death in brunswick,['Comedy'],../dataset/posters/868.jpg
478,jimmy hollywood,['Comedy'],../dataset/posters/478.jpg
1955,kramer vs. kramer,['Drama'],../dataset/posters/1955.jpg
3195,tess of the storm country,['Drama'],../dataset/posters/3195.jpg
1971,a nightmare on elm street 4: the dream master,['Horror'],../dataset/posters/1971.jpg
1460,that darn cat!,"[""Children's"", 'Comedy', 'Mystery']",../dataset/posters/1460.jpg
1842,illtown,"['Crime', 'Drama']",../dataset/posters/1842.jpg
3260,howards end,['Drama'],../dataset/posters/3260.jpg
1372,star trek vi: the undiscovered country,"['Action', 'Adventure', 'Sci-Fi']",../dataset/posters/1372.jpg
1476,private parts,"['Comedy', 'Drama']",../dataset/posters/1476.jpg
1227,once upon a time in america,"['Crime', 'Drama', 'Thriller']",../dataset/posters/1227.jpg
3862,about adam,['Comedy'],../dataset/posters/3862.jpg
210,wild bill,['Western'],../dataset/posters/210.jpg
1158,here comes cookie,['Comedy'],../dataset/posters/1158.jpg
227,drop zone,['Action'],../dataset/posters/227.jpg
3849,the spiral staircase,['Thriller'],../dataset/posters/3849.jpg
3480,lucas,['Drama'],../dataset/posters/3480.jpg
3565,where the heart is,"['Comedy', 'Drama']",../dataset/posters/3565.jpg
25,leaving las vegas,"['Drama', 'Romance']",../dataset/posters/25.jpg
3217,a star is born,['Drama'],../dataset/posters/3217.jpg
2058,the negotiator,"['Action', 'Thriller']",../dataset/posters/2058.jpg
1583,a simple wish,"[""Children's"", 'Fantasy']",../dataset/posters/1583.jpg
